id,name,post_count,tags,copyright_tags,clothing_tags,avg_score,avg_fav_count
1734146,lee_(arknights),474,"blonde hair, brown hair, fish tail, tail, yellow eyes, multicolored hair, streaked hair, hair between eyes, black hair, glasses, slit pupils, long hair, sunglasses","lee (arknights), arknights","gloves, hat, jacket, black hat, shirt, long sleeves, yellow gloves, chinese clothes, coat, open clothes, pants, glasses, sunglasses",5.51,5.17
1659890,honolulu_(kancolle),473,"blonde hair, blue eyes, drill hair, large breasts, long hair, twin drills, twintails","honolulu (kancolle), kantai collection","breasts, bikini, flower, hair flower, hair ornament, swimsuit, side-tie bikini bottom, collarbone",26.66,25.76
1307382,tonbokiri_(touken_ranbu),473,"red hair, long hair, ponytail, purple hair, yellow eyes, orange eyes","tonbokiri (touken ranbu), touken ranbu","japanese clothes, midriff sarashi, sarashi, hakama, hakama skirt, skirt",4.25,4.69
662218,candy_(smile_precure!),473,"blue eyes, long hair, blonde hair, ponytail, yellow eyes, double bun, hair bun, twintails, pink eyes, pink hair, short hair, small breasts","candy (smile precure!), precure, smile precure!","boots, bow, brooch, ribbon, shirt, skirt, tiara, bloomers, dress, shoes, earrings, hair bow, breasts, panties, thighhighs, school uniform, nude, hairband",7.68,13.73
508510,ex-rumia,473,"alternate hairstyle, blonde hair, long hair, red eyes, short hair","ex-rumia, touhou","ascot, breasts, dress, long sleeves, shirt, shoes, skirt, vest, hair ribbon, ribbon",14.79,25.09
1606515,white_len_(tsukihime),473,"long hair, red eyes, white hair, grey hair, flat chest, half updo","white len (tsukihime), melty blood, tsukihime","bow, capelet, dress, hair bow, ribbon, thighhighs",14.67,20.62
1670588,kin'iro_ryotei_(umamusume),473,"black hair, hair between eyes, horse tail, ponytail, tail, braid, crown braid, green eyes, long hair","kin'iro ryotei (umamusume), umamusume","black dress, dress, capelet, bow, bowtie, sailor collar, school uniform, skirt, thighhighs, shirt, shoes, puffy short sleeves, puffy sleeves, short sleeves",5.62,5.23
2335308,bernadetta_von_varley_(timeskip),473,"grey eyes, medium breasts, purple eyes, purple hair, short hair","bernadetta von varley (timeskip), fire emblem, fire emblem: three houses","breasts, dress, earrings, gloves, hair ornament, long sleeves, purple dress, yellow gloves, bow, hair bow",26.0,30.11
2068409,ganyu_(twilight_blossom)_(genshin_impact),472,"ahoge, blue hair, long hair, medium breasts, purple eyes, large breasts, sidelocks, hair between eyes","ganyu (twilight blossom) (genshin impact), genshin impact","black gloves, breasts, detached sleeves, dress, gloves, hair ornament, long sleeves, blue dress, sleeveless dress, bell, neck bell",60.74,56.72
1799426,narmaya_(summer)_(granblue_fantasy),472,"blue eyes, hair over one eye, large breasts, long hair, pink hair, very long hair, braid, hair bun, sidelocks, double bun, twintails, purple hair","narmaya (summer) (granblue fantasy), granblue fantasy","bikini, breasts, collarbone, earrings, swimsuit, frills, hair ornament",38.19,57.37
14028,takino_tomo,472,"brown eyes, brown hair, short hair, medium breasts, black hair, long hair","takino tomo, azumanga daioh","breasts, long sleeves, school uniform, serafuku, shirt, skirt, panties",12.86,18.9
15509,eiko_carol,472,"blue hair, green eyes, short hair, blue eyes, purple hair","eiko carol, final fantasy, final fantasy ix","bodysuit, boots, bow, hair bow, overalls, gloves, long sleeves, ribbon",10.05,11.7
1238299,towa_herschel,472,"brown hair, green eyes, hair between eyes, long hair, ponytail, very long hair","towa herschel, eiyuu densetsu, sen no kiseki (series), sen no kiseki i","bow, hair bow, skirt, breasts, shirt, pantyhose, ascot, school uniform, jacket, ribbon, long sleeves",22.83,24.31
682402,koga_koharu,471,"brown eyes, brown hair, short hair, blonde hair, hair between eyes, flat chest","koga koharu, idolmaster, idolmaster cinderella girls, idolmaster cinderella girls u149","collarbone, bow, hair bow, skirt, ribbon, shirt, short sleeves, thighhighs, dress, hairband, frills",13.95,13.49
1966814,kearsarge_(azur_lane),471,"hair between eyes, large breasts, long hair, purple eyes, very long hair, multicolored hair, sidelocks, white hair","kearsarge (azur lane), azur lane","breasts, leotard, gloves, jacket, long sleeves",143.46,135.54
581592,hero_(dq3),471,"black hair, short hair, spiked hair, blue eyes, black eyes, hair between eyes, brown hair","hero (dq3), dragon quest, dragon quest iii","boots, cape, circlet, gem, gloves, tunic, brown gloves, pants",6.4,6.64
2262464,saber_alter_(second_ascension),471,"blonde hair, hair bun, short hair, yellow eyes, braid","saber alter (second ascension), fate (series), fate/stay night, heaven's feel","armor, black dress, dress, armored dress",15.95,24.71
8364,claire_redfield,471,"blue eyes, brown hair, long hair, ponytail, large breasts, short hair","claire redfield, resident evil, resident evil 2","boots, breasts, crop top, jacket, gloves, pants, shirt, vest, shorts, bike shorts",19.66,36.17
1586176,mano_aloe,471,"green eyes, long hair, pink hair, blonde hair, colored inner hair, large breasts, multicolored hair, streaked hair, two-tone hair, hair between eyes, tail, demon tail, medium breasts","mano aloe, hololive","bow, frills, hair bow, hair ornament, breasts, headphones, horn ornament, shirt, sleeveless shirt, bowtie, skirt, thighhighs",31.05,39.87
461469,cham_cham,471,"green hair, long hair, tail, tiger tail, green eyes, small breasts, cat tail","cham cham, samurai spirits","breasts, gloves, no panties, shoes",16.5,20.32
2167229,nilou_(breeze_of_sabaa)_(genshin_impact),471,"aqua eyes, hair bun, long hair, red hair, twintails, very long hair, parted bangs","nilou (breeze of sabaa) (genshin impact), genshin impact","breasts, circlet, dress, flower, hair flower, hair ornament, long sleeves, detached sleeves, white dress, veil, blue dress",35.19,33.37
1399057,tategami_aoi,470,"blue eyes, blue hair, lion tail, long hair, tail, ponytail","tategami aoi, kirakira precure a la mode, precure","blue gloves, bow, crown, earrings, gloves, mini crown, skirt, thighhighs, shirt",11.95,13.66
1451018,mirai_akari,470,"blonde hair, blue eyes, long hair, side ponytail, large breasts, ponytail, medium breasts, hair between eyes, very long hair, sidelocks","mirai akari, mirai akari project","breasts, ribbon, thighhighs, flower, gloves, miniskirt, shirt, skirt, sleeveless shirt, white gloves, pleated skirt, hair ornament, hair ribbon",22.2,36.52
1630666,fukae_(kancolle),470,"blue hair, brown eyes, gradient hair, multicolored hair, short hair, side ponytail, sidelocks","fukae (kancolle), kantai collection","gloves, hat, neckerchief, pleated skirt, sailor collar, school uniform, serafuku, skirt, white gloves, short sleeves, socks, white hat, kneehighs, ribbon",9.14,10.5
445857,pidgeot,470,"red eyes, white pupils, brown eyes, brown hair, blonde hair, multicolored hair, pink hair, black eyes","pidgeot, pokemon","boots, dress, long sleeves, breasts, gloves",4.27,5.71
628629,elf_(dragon's_crown),470,"braid, brown eyes, twin braids, grey hair, long hair, white hair","elf (dragon's crown), dragon's crown","boots, gloves, thigh boots, hood, shorts, breasts, thighhighs",20.05,34.03
1410525,rotom_dex,470,"black hair, blue eyes, hair between eyes, short hair, small breasts, grey hair, swept bangs","rotom dex, pokemon, pokemon sm","breasts, floral print, hat, red hat, shirt, short sleeves, shorts, jacket, long sleeves",4.33,5.8
442208,soma_peries,470,"grey hair, long hair, yellow eyes, white hair, flat chest","soma peries, gundam, gundam 00","breasts, military uniform, hat",7.08,15.49
1985030,ardbert_hylfyst,470,"blue eyes, facial hair, short hair, brown hair, stubble","ardbert hylfyst, final fantasy, final fantasy xiv","gloves, armor, fur trim, shirt",4.25,3.43
461895,mareep,470,"blue eyes, black eyes, tail, blonde hair, brown eyes, long hair","mareep, pokemon, pokemon tcg","flower, breasts",5.67,5.63
1293370,ayachi_nene,470,"ahoge, large breasts, long hair, very long hair, grey hair, hair between eyes, purple eyes, straight hair, sidelocks","ayachi nene, sanoba witch","belt bra, black hat, bow, breasts, cape, detached sleeves, hat, hat bow, long sleeves, wide sleeves, hair ribbon, miniskirt, pleated skirt, ribbon, skirt, thighhighs, collar, jacket, sailor collar, school uniform",17.66,17.05
1542872,hero's_daughter_(dq5),470,"blonde hair, blue eyes, flat chest, short hair, bob cut","hero's daughter (dq5), dragon quest, dragon quest v","boots, bow, hair bow, cape, nude, ribbon, gloves, white gloves, dress, panties, thighhighs",20.05,21.12
663652,nakano_yuka,469,"long hair, black hair, brown eyes, medium breasts, twintails, low twintails","nakano yuka, idolmaster, idolmaster cinderella girls, idolmaster cinderella girls starlight stage","breasts, collarbone, shirt",18.89,23.86
1398034,gorgon_(fate),469,"long hair, purple hair, large breasts, purple eyes, snake hair, tail, very long hair, parted bangs, huge breasts","gorgon (fate), fate/grand order, fate (series)","breasts, bustier, collarbone",60.29,92.18
1674308,suou_yuki,469,"brown eyes, brown hair, black hair, hair between eyes, long hair, medium breasts, purple eyes, ponytail","suou yuki, tokidoki bosotto roshia-go de dereru tonari no alya-san","breasts, shirt, skirt, bow, bowtie, jacket, long sleeves, school uniform, collarbone",122.72,115.24
1567720,idia_shroud,469,"blue hair, fiery hair, long hair, very long hair, yellow eyes, hair between eyes","idia shroud, twisted wonderland","jacket, long sleeves, shirt",5.18,4.38
1689820,yukimin_(yukihana_lamy),469,"ahoge, blue hair, crossed bangs, hair between eyes, heart ahoge, large breasts, long hair, multicolored hair, streaked hair, very long hair, braid, yellow eyes, colored tips","yukimin (yukihana lamy), hololive","bow, bowtie, breasts, clothing cutout, coat, frills, fur trim, hair ornament, hat, shirt, sleeveless shirt, white hat, flower, hair flower, skirt, thighhighs",47.77,44.97
1292135,iwatani_naofumi,468,"black hair, green eyes, hair between eyes, messy hair, short hair, long hair, tail, brown hair, sidelocks","iwatani naofumi, tate no yuusha no nariagari","high collar, pants, shirt, armor, fur trim, hood, long sleeves, boots, gloves, cape",10.33,14.0
1627539,charlotte_corday_(fate),468,"braid, brown hair, green eyes, large breasts, short hair, side braid","charlotte corday (fate), fate/grand order, fate (series)","bikini, breasts, collarbone, flower, hat, necklace, pendant, swimsuit, white hat, long sleeves, black hat, dress, juliet sleeves, puffy sleeves",35.8,44.73
1616749,hiro_(hidamari_sketch),468,"brown eyes, brown hair, short hair, hair bun, double bun, medium breasts, red hair, large breasts, red eyes, pink hair","hiro (hidamari sketch), hidamari sketch","school uniform, skirt, breasts",8.56,15.84
611247,cerebella_(skullgirls),468,"green hair, large breasts, ponytail, short hair, aqua hair","cerebella (skullgirls), skullgirls","breasts, detached sleeves, hat, boots, dress, panties, thighhighs, thigh boots",25.8,43.65
1939,arin,468,"blue hair, large breasts, long hair, purple eyes, blue eyes, huge breasts","arin, pangya","dress, breasts, hat, bikini, swimsuit",5.03,24.52
624823,kaburagi_kaede,468,"braid, braided bangs, brown eyes, brown hair, side ponytail, one side up","kaburagi kaede, tiger & bunny","bow, hair bow, hair ornament, hairclip, vest, thighhighs, shorts",5.4,7.88
1686861,m16a1_(boss)_(girls'_frontline),468,"blunt bangs, long hair, multicolored hair, white hair, yellow eyes, blonde hair, braid, grey hair, streaked hair, orange hair, single braid","m16a1 (boss) (girls' frontline), girls' frontline","jacket, breasts, black gloves, gloves, skirt, shirt",35.52,42.75
1560594,shizuru_(princess_connect!),468,"blue eyes, hair between eyes, long hair, purple hair, braid, large breasts, very long hair, twin braids","shizuru (princess connect!), princess connect!","bikini, breasts, collarbone, hat, ribbon, swimsuit, bow, detached sleeves, dress, hairband, thighhighs, hair ornament",43.62,60.18
1766962,puniru_(puniru_wa_kawaii_slime),468,"double bun, green eyes, hair bun, long hair, blue hair, gradient hair, multicolored hair, purple hair, pink hair","puniru (puniru wa kawaii slime), puniru wa kawaii slime","hat, mini hat, bike shorts, jacket, shoes, animal bag, blue hat, long sleeves",5.54,5.0
1780513,mutsuki_(new_year)_(blue_archive),468,"purple eyes, small breasts, white hair, hair bun, long hair, pink eyes, single hair bun, hair between eyes, sidelocks, side ponytail","mutsuki (new year) (blue archive), blue archive","breasts, completely nude, flower, hair flower, hair ornament, nude, japanese clothes, kimono, sash, floral print, fur trim, fur scarf, open clothes, shirt, skirt",59.38,56.49
789168,dancer_(final_fantasy),468,"black hair, blue eyes, brown hair, cat tail, large breasts, red eyes, tail, green eyes, medium breasts, ponytail, blonde hair, long hair, white hair, short hair, pink hair","dancer (final fantasy), final fantasy, final fantasy xiv, final fantasy xi, final fantasy v","detached sleeves, earrings, shirt, breasts, necklace, bandeau, bracelet, gloves, pelvic curtain, flower, shoes, hair ornament, high heels, pants, hair flower",29.56,36.44
2274593,noa_(pajamas)_(blue_archive),468,"blunt bangs, large breasts, long hair, ponytail, purple eyes, white hair, sidelocks, very long hair, grey hair","noa (pajamas) (blue archive), blue archive","breasts, dress, long sleeves, pajamas, white dress, nightgown",71.07,66.75
437912,sakurai_rihoko,468,"brown eyes, brown hair, medium hair, short hair, large breasts","sakurai rihoko, amagami","long sleeves, school uniform, skirt, sweater, breasts, swimsuit",23.65,31.76
1645765,servbot_(mega_man),468,"hair pulled back, long hair, short hair, brown hair, medium hair, green eyes, hair slicked back","servbot (mega man), mega man (series), mega man legends (series)","cropped jacket, earrings, gloves, hairband, jacket, open clothes, pantyhose, pink gloves, puffy short sleeves, puffy sleeves, short sleeves, breasts, dress, pink dress",28.9,41.96
1296571,iida_tenya,468,"blue eyes, blue hair, glasses, short hair, black hair, red eyes","iida tenya, boku no hero academia",glasses,5.54,6.02
1397915,kenjou_akira,467,"dog tail, multicolored hair, red eyes, red hair, streaked hair, tail, brown hair, short hair, spiked hair, two-tone hair","kenjou akira, kirakira precure a la mode, precure","brown hat, gloves, hat, skirt, thighhighs, white gloves, boots, fur trim, juliet sleeves, long sleeves, puffy sleeves, shorts, shorts under skirt, bike shorts, cape, earrings",11.34,13.75
